Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Label
-992.1404372872042,74.62426598092964,-52.1388602424848,-39.89972106751122,-55.84298200194439,-2.87007043629185,-25.618915905351137,-12.351491319621022,-16.37502117743023,-5.964232839367966,0.8521139586137041,-5.516169563091234,1.0
-1021.6077161967214,54.69836626153429,-26.188988317606373,-38.54405222381939,-39.256341536424216,13.978579429694966,-29.44821987620871,-8.015262884972376,-20.65660440785399,-9.53891212379887,6.800987115691593,-3.764566424980727,1.0
-737.6763549070587,84.81002650756179,-68.8756079275411,-33.030046618920565,-48.88090759677041,28.58501568715422,-38.03252761067243,-17.00829451747682,-8.037033159433253,-0.2625149143423917,27.604216397759114,15.454046548742754,1.0
-995.3974773699256,72.56944717417886,-80.87664505580827,-45.37923394176164,-72.47543371593818,39.80741299120672,-28.345020752213266,21.706405393194803,-0.6506503607028478,-12.413956567863641,3.75508617761567,-11.71646505351946,1.0
-701.8759039520584,88.51985332776131,-25.604834751997494,-23.94905253916822,-32.67784892687915,17.892528271454577,-39.20968342996754,-16.823424809079505,-16.313243626165747,6.829156891392026,27.294603916423355,17.113891347965037,1.0
-1045.8127553878348,55.0743826894391,-40.66953391639362,-39.12900330122177,-39.09352664443067,10.247683345660882,-15.763573603955646,0.5536192922540544,-2.2068808620246667,0.5229540442171916,10.706891030818925,0.28273488901581967,1.0
-1138.1773439901863,43.828020850759216,-27.394211044160116,19.31727562908126,-33.04660538628641,29.241355588051483,-27.15601891070054,8.836987430047863,-26.09856993569887,0.7954772807739308,5.240204178710879,-5.330090070551837,1.0
-878.1509017295979,29.285196209540224,-38.10391003094817,-44.92796098953429,-72.40366501854737,-12.310478337565367,-22.513916783989078,-1.3095503066388703,-11.349722888549085,-2.1834982370612934,17.167466680222095,9.40638522855925,1.0
-1126.5087037119044,9.159527898401318,-82.22509523308796,-21.679879623023616,-67.07651545976901,-0.5884905096983695,-36.153832179267255,0.530073809581618,-19.0809252650563,6.03398111127865,-0.19361182324082093,-6.510201137641335,1.0
-1170.2900036899086,1.0447777436574643,-41.45298473248886,21.747747754257933,-56.57488415944041,35.123197963182335,-18.939187544096374,12.147120550260826,-5.0577051086394595,4.708687748604092,1.1735032980846478,1.600408719492179,1.0
-1198.5913180549207,27.744183146579473,-46.373843078745864,9.689282984117057,-45.03030303267067,23.97782265063376,-22.66457602418334,6.595494274553555,-8.925853382296038,16.55084965195779,12.008199626590748,-0.09967168793294415,1.0
-1214.0205092226072,-14.975457263816635,-40.13571833731132,28.432360613724587,-20.84864013341103,30.984759150854735,-14.954585218898693,25.606894707742143,-10.391933590755967,-0.3940310924517707,-8.0352568406155,-4.836244901063125,1.0
-1155.225647977991,15.010056067756192,-58.68411227640798,-8.272466775150768,-36.820072396400775,38.694552300951386,-7.704819206749393,16.298728976167,-8.18695093443449,4.842634158880619,4.333207222001114,-9.53257829463788,1.0
-971.6182912591579,68.51024273864388,-88.88694976857573,-32.840390136093525,-99.65418442102309,19.9297339368568,-34.53484239801432,1.0115319275919914,-19.07798368902433,0.6367098413273783,10.444588172525897,-3.517590222456959,1.0
-877.8326601865605,79.26113069029611,-93.20025390770346,-59.25828177271511,-69.12766979719491,26.23534621660648,-18.865525777714183,15.30122008158481,-9.783189607199745,-9.964430027956652,14.801057809923744,1.2772069604601228,1.0
-758.498394974096,78.52315929433071,-107.19322377416265,-50.1788564800587,-72.05288188262814,40.32875961238297,-63.31115594486539,3.7671231082022403,-11.631784848132988,-25.54018348095053,4.009096382336322,7.37038735148181,1.0
-923.123503249238,79.59912419578569,-66.43886819402404,-56.3536718349735,-72.71555952760366,1.4696464496033965,-34.47364685136288,-12.69007812660661,-1.6515951187813882,-3.153492635103182,1.89439146414844,-8.367569252013576,1.0
-788.6029072365482,58.63681078489755,-60.35727045452417,-47.27392441831114,-49.35310323331797,14.743284717142085,-32.87984622896542,-10.261333194832023,-6.993452868071057,-13.490428848114593,15.059370974708003,1.9306209099995977,1.0
-876.8941811578254,44.97022702207357,-40.87181908787785,-20.769867831256594,-74.71832605513306,-0.08685638409648777,-25.7426323712473,-4.656440378711439,-14.632406456348058,4.166204875892885,15.234728150239567,10.153157834812864,1.0
-1124.325840859169,34.03346285454731,-59.488203691555654,-5.414705818081027,-44.58296363997766,1.8840443834205391,-20.716764820279927,11.968321681681832,-7.566471532768093,-5.291238394004402,9.475820880172387,5.205971970299012,1.0
-1196.496403103083,45.55697610487114,-44.792843489375585,6.9985571031369025,-55.749359620905665,8.773105322858058,-16.68527356468562,20.60143538312709,-5.025299906881205,10.6037594499309,13.937358366394836,-0.9185764895679864,1.0
-1189.3838381607397,8.191204697634104,-80.83584379172635,26.409308619764452,-46.91221384370054,34.350022860589036,-17.614227763235824,8.642304642677836,-13.182153279272288,5.16745032085193,-1.527328969942113,-3.890772341993926,1.0
-1094.282710284911,83.154259022518,-34.369370002262926,19.057016450014718,-13.165732465013082,25.337461272489207,-43.769583819726606,-11.802939672336377,-12.894637284606894,-35.3195987078968,-16.40185944109848,10.294742289790994,1.0
-692.1348180054989,35.68112566198659,-86.30413389937908,-29.304804425781544,-68.07607821938976,6.823606002972495,-15.609169705081051,19.214335945228278,-13.313126860496709,-0.4228638169938912,29.440058608003525,12.684303826627955,1.0
-1013.9302339552032,96.16526786516005,-88.13925939610695,7.59288152944182,-84.83238816617919,24.5451006802845,-33.89350778902626,22.18108474943456,-16.427943994289173,18.52648019043114,5.250708448361152,-5.323434831419945,1.0
-1148.1356455314967,64.6459036346753,-91.91703927355195,8.19781463404855,-62.897515165546906,15.06564503997195,-18.03993818070518,30.702363964652427,-6.6085876868540545,12.74300024226136,2.0274418706766064,-4.377291830198111,1.0
-1207.5273853562876,55.52808224569622,-50.19665972918939,18.0662533135776,-60.5298193299093,30.915700921791768,-12.269383123514977,40.04324693408214,4.4117010830732815,23.207855196185236,9.646271083897393,-2.546753313086308,1.0
-667.012999367082,32.59387325892146,-58.3995462487605,-48.134715888570135,-24.90123584356903,22.972806035203703,3.7512898099610963,-9.354820281839642,-7.926495886324634,-4.798691776177825,5.417970425974934,10.746588158420163,1.0
-1005.3294605854792,34.38878281664233,-46.53252770852073,13.058349635644028,-81.80844323834901,20.12199963195281,-17.9401699409347,10.407500262157166,-6.931217906565676,19.989643705167847,19.528685459152527,0.08635952074371422,1.0
-607.9028817408548,5.1709573507718805,-119.6242839265411,-60.57385882585012,-56.74762453100202,39.806613623400864,-24.268760677278706,-13.83466431559145,10.383999855129952,-1.0525148554936632,14.439696112900437,10.004939594503327,1.0
-1007.1642501794994,45.407589385893885,-107.70532917244415,-58.927609810595094,-49.40294256243001,15.142880197930673,-27.478061697297083,16.948851447901998,23.887582464368997,7.98666374617945,9.886158540498592,-4.04910589919428,1.0
-1147.3624801362275,79.7489076644751,-84.4814401905129,-4.936337340135512,-57.923766858694776,59.277689200487885,-43.47830107844312,25.139174297483112,-16.698279698205152,15.115368032252531,-0.6947444930496993,-5.963667454089122,1.0
-696.4378236305794,24.821283684181047,-59.54529518318289,-57.683115689946156,-56.79811947978277,34.6475331244869,-5.237173565282308,3.326667069120809,-11.955058912304128,6.542296849437575,24.73102244558296,-1.4749826884489765,1.0
-1053.3401640208965,23.7072894195612,-127.29416183000656,18.827185882983876,-97.69022134681275,43.449820575642576,-12.009445221276152,28.62373949955428,-9.251190800488253,26.39199879536966,14.521030686585824,6.559113969060034,1.0
-1176.279182489396,39.46878757720876,-85.65726223043073,-23.586823565405236,-49.182903989063945,29.610727488909824,2.7342848251264193,12.0369283225696,-26.63861339871286,-13.114127098590595,-14.55344072196009,-5.14985745342716,1.0
-1159.765294312007,41.3227836529437,-61.503569754523824,35.26491433479169,-52.88380540818213,38.75468053455698,-29.705420258606587,8.141942414575745,-31.25818253916101,-4.4546281926585864,-15.748843586847942,-3.709129361207692,1.0
-821.4567227631838,51.42457521560651,-86.8747107776611,-44.62021023455782,-60.94796060829727,9.332572725594034,-30.44165409963827,11.635057955015036,12.346932906441683,5.782533396471377,11.761754859759703,3.2217774432834188,1.0
-954.9222281187951,108.17953377687562,-33.900010403088785,-1.3538999773047107,-72.17975901074352,7.849108863709751,-23.516647502981364,7.603948167606446,-5.175075174190504,15.829620377986148,21.754460859644084,1.7687498298024673,1.0
-1150.1547551735223,28.49964776115572,-58.63956223656854,-12.765236983339271,-59.380633129632415,16.39625793611972,-6.659138935565832,20.356811789909,-6.505903879701845,17.742940113925386,9.680635125692863,-1.9523199429209561,1.0
-1208.479013190086,28.33410679434701,-40.15148539293138,4.499893665753563,-37.63154876426116,17.746041013862293,-8.282738170677382,13.845062847495527,-2.3732638955122036,12.497839937951989,8.28659723206791,0.027973403019526,1.0
-1172.7806995643634,26.512402093690262,-72.52177298750765,-13.069114440562284,-36.07345376212115,36.04652270499474,-18.725427345665864,2.0310509164901065,3.631563693280249,15.585596925508321,5.832011889063772,-9.591756768705343,1.0
-1117.001327345349,4.117977486929422,-86.61521660177888,-7.124896106845209,-36.069813781782244,54.392054078422106,-20.470986715494632,27.595113734195706,-10.229406418602643,1.9741406536982296,-0.9803955864632883,8.193132564638743,1.0
-827.7070288719171,21.746593690385023,-77.72049271559038,-34.3677258887173,-71.58547695723136,43.884543711659944,-11.68952726052928,11.336292056515635,-14.469366513503672,27.822725366245965,5.144403751458012,16.089127410484007,1.0
-734.5476934723017,86.9673879848456,-70.56986158061173,-25.752681873838462,-47.22391348997104,40.269771999263554,-56.329369317186554,-0.20096590627905608,3.666784509659911,9.578030341895403,3.412137382671763,10.298224895389586,1.0
-1070.2499246689245,40.587916229982234,-83.77298643180089,-37.950861157549525,-46.17371557653587,5.977330399620175,-14.588803720738623,-3.489154101511461,1.4112226604322182,21.10860083303877,14.908400613145407,1.1645713742282933,1.0
-742.0177740075686,97.07012286636308,-69.49389271064634,-35.75290156113944,-38.72019433954041,29.018971204581923,-32.645784769170774,-26.71150931129178,2.29075041909724,22.97927023749767,18.093693989795632,-1.9939214226456539,1.0
-735.5637357530928,51.48649038570382,-25.482564183320704,-27.276804709307733,-55.89316405523394,16.241691695293323,-28.35302101815951,-3.0068909209182153,5.886341556911798,12.97963645956804,15.394608837704647,10.183880759409641,1.0
-1063.3180912600478,41.90760555826198,-60.64970965242125,-38.35803919963147,-34.95464977953607,8.045748830518635,-5.3388847190770345,0.30076499169177984,1.523851068129113,5.747520129016574,3.8166760519578857,0.4553551695710141,1.0
-1204.0075814513145,50.54335429042088,-51.08595719486691,-0.5044735283811402,-55.27734887303889,32.48331827579211,-5.818669396560001,23.494903237771943,-8.800496207828125,7.2052300251276815,1.3732312393950936,-1.631967349143731,1.0
-1167.994748555319,11.555886371266578,-75.06480778912535,-1.9522066854941968,-49.500084931482355,50.75354932779159,-5.103573303315585,21.446935296278788,-6.498050979809971,11.743088929105483,-5.4106000058823325,-3.360709805779235,1.0
-1216.9632719940005,34.862699518808675,-71.17529947834655,14.540342969806833,-48.7604084899892,43.24781399247124,-21.6973263592391,25.75592692935594,-1.923124975867736,4.14339494100259,-1.8806965201304124,-8.217275175235653,1.0
-787.2313234569153,47.51661192753636,-72.62632917417585,-60.21083176135452,-54.81191597252504,0.7971031376123816,-24.221292504143424,4.413061953227543,17.849623155273676,0.8424668764693286,0.389247000575588,-2.4365666277577427,1.0
-886.9623573398113,99.27322033350362,-23.238414956826233,-32.567997983374525,-23.06471807673361,9.115691638994583,-61.88956110115567,-12.83150530527023,-2.804819035758495,-5.763978483906159,17.292572696835954,7.877186722748031,1.0
-1028.7212649778792,44.727154081779375,-46.98292333642938,-43.93492344869588,-31.094793610074532,0.5617929566212893,-21.193684583153335,-7.3899344933412525,-5.094529660644103,-1.1834603889929916,4.691711635383104,-1.626975093261866,1.0
-1022.2457229986327,99.1480377186046,-22.039591063954894,-13.599654406622435,-27.247279448877997,2.3429617738493533,-55.5386062420156,-3.5566149349942977,10.666010992986918,-9.366023252862982,-6.8012997740055585,3.120282802507066,1.0
-1093.3280779959537,84.99665288759205,-34.3304453815384,-23.439452112057083,-50.580342581599645,13.237828744003618,-36.09670494761181,4.82374850832586,-5.680551148649059,10.606328745267463,3.9979154005573037,-1.2738542012772995,1.0
-939.6613660104164,28.836690037996096,-49.69217344024583,-61.419903302690614,-82.14188692185758,14.482056037878012,-29.36800414311595,-6.807879657723005,-22.79089583560404,-28.62310646284865,14.102359217851909,8.538785892683364,1.0
-1188.1985512941508,71.43420506426493,-67.41671013395703,10.885001431975306,-73.6241184247198,34.451013187223126,-23.04318143482875,23.109504876897386,-15.14851601115379,13.67088268067154,5.593707553046972,8.32561962425293,1.0
-1164.4398071807198,37.60935528556911,-74.57551953024327,-22.053248196349976,-47.43310629065289,35.81763243832976,-6.881245732622109,17.35547791291887,-9.093995334291332,13.565932165484949,14.044326319998351,7.325305835764868,1.0
-1226.0846832948084,41.078443478865246,-80.2263834297361,21.41037519224134,-41.581523637320515,48.34624423290231,-24.943681203164516,19.601498884044776,-15.409361940182261,6.1574617174291255,-2.504698437348429,-8.148623854831413,1.0
-830.1326597191171,114.50255155690495,-48.88044833127992,-7.948820560511747,-71.57268730944726,26.104184589887126,-35.755031132500065,20.644668855017017,-2.174005661008649,2.002330445555063,19.302980651273085,6.903694630435401,1.0
-1080.9028989005842,44.80254948051709,-31.628361378430675,-27.572540707700064,-54.56065863422157,-8.90133728122817,-13.695505751552572,7.207341483980124,6.722094734323927,5.47813808875903,17.139204277618113,8.742957982146496,1.0
-863.1557300442616,31.562464246939292,-102.83900523890603,-56.96300116999749,-35.93715744634856,-2.289670575809602,-38.903210449570956,1.347992845578048,8.732429926644233,2.3266426850768953,9.50079572441727,-10.78929831179639,1.0
-1104.8334345747764,46.75167237945537,-96.17561735297966,0.13848189314876125,-42.28496431534507,47.11083525421557,-33.26143774051821,18.19581807504498,-6.954834917808164,23.275526434820733,0.08611909294677567,-8.711572055848215,1.0
-1177.9411344576051,36.28058407099401,-65.41985303905345,-3.34213700882952,-53.06644563745316,33.16295109867477,-40.72744557083519,11.492321693958992,-10.150270128933052,7.602024575916808,0.25219804040476074,-4.320004583169269,1.0
-1094.8526013377025,7.65053838745167,-87.46095355330372,-58.26012299059039,-19.99303666861599,47.90350628155158,20.07351303809628,1.703314909296632,-10.095631001155866,-20.110232873399738,-2.349188212227742,1.4321127137125917,1.0
-853.3115478012558,36.41695441611657,-47.90042166910578,-41.980007279901784,-26.911050315156807,27.500025556227712,-13.949974131243689,-3.8764035609214247,-2.2349651470643455,-0.5136194741939721,11.359854426312385,15.175069970259633,1.0
-894.3135536285573,116.86730836608977,-89.14949832552719,-17.941154333892953,-51.36672623266798,40.04792853206316,-34.65331276332745,20.111861013348374,6.353372971846376,-0.6313501715589989,9.238443601723587,-5.901924296587995,1.0
-1128.1056202262312,84.7471752296139,-102.91487035014116,-14.082407978650377,-59.845562820615314,41.849852490741426,-26.465280955186003,21.01961030850706,-9.516650085070872,4.549415445067047,6.240346617291404,2.141008333435644,1.0
-1127.0896980284588,70.0545598184404,-74.20521041843844,-29.992029536380233,-35.2745734083113,22.770498618820984,-21.34674780660196,6.6422531304616435,-16.528392731120057,-20.76821249920855,1.0293590885211383,8.41018432542252,1.0
-1205.6947119455526,54.593555067901576,-89.7490701847712,13.964722603893954,-62.61511537997406,56.84167245267086,-17.727131571131974,30.098341719952757,-14.88217677515302,10.918282751669622,-3.4293201230705126,7.097315747520488,1.0
-1001.5804298996488,121.48255881086777,-11.600092272636388,-20.927871322412223,-21.16335209916315,-0.7874234911851599,-39.68440302327315,-4.09796639029557,-5.401053075337575,-10.189902396756326,0.32035124441232865,13.584276316969394,1.0
-990.0461366521185,68.65268958801374,-86.09615710994461,-65.99246557396955,-47.13089749755571,12.715579206979474,-22.427565161444498,3.958808590305239,6.231952003221203,0.6914638549426133,6.1143028167620255,-9.095447236438192,1.0
-1021.3069656796309,82.0400970032345,-75.85166844901542,-15.447447366725216,-73.99541271791489,41.34497163481316,-19.226233861636604,22.359070661896133,-13.656074527336445,5.161210796679068,12.899795069674003,0.1465694129832612,1.0
-1124.7999666848643,23.63296497420028,-47.735800449108396,-3.6701228653400397,-68.61367629010427,24.02145224045643,-23.68819819145955,9.105996939553718,-17.82791796231446,-11.662048118405789,1.327957808499721,-9.519231390079629,1.0
-1009.3366677344234,-78.12148338765948,-42.22283258488751,52.90572756159323,-47.03761213605728,-0.8884644551784429,-5.483202210129775,-2.5344724422017118,-25.38934079572116,-16.771753013343027,2.9513207714766723,-11.677755102000177,1.0
-889.9858369496341,40.12874813465866,-103.60798004784772,-15.540830964192999,-42.3948436794713,1.7765301761800336,-50.11211408813753,12.974128423599932,0.24739355679683617,-4.89565952235533,21.543021941173524,7.436319526996492,1.0
-1005.9282355212284,-9.441425279274608,-74.21389995640033,17.967974314349053,-60.42789370079395,17.186813433523263,-38.627506465837726,10.369685554639942,-20.856172049989677,3.3096165220048785,-1.9938460626309138,3.000736679533163,1.0
-783.576655074502,65.41785069118902,-117.03819170253564,12.70667640913831,-32.53467403353022,10.175312447979909,-32.09199391869652,18.49471173577468,-16.289916206476708,5.820451371637667,19.203531971896002,12.327626921219172,1.0
-857.3523236760769,63.48146040354739,-67.6643631099308,-60.13676420058374,-77.79113784771226,-6.145277490697101,-23.358648231753786,26.49727817326984,-9.215936284332034,11.5106227097138,10.801121229594028,6.174739806953874,1.0
-729.3852576811182,84.46944842455923,-67.51161003882993,-18.597190229051595,-85.89211505564387,36.6187535880927,-49.70670288523319,-1.6214417375902954,-12.734348930735463,-5.710957015331886,19.30179575137572,19.52282974716809,1.0
-825.1211048937305,60.93398443729028,-66.25127246946273,8.301901945289833,-88.89761293703486,-4.07836109560116,-43.15057318039382,-3.7740552547135278,-40.176984369146034,-1.1387529621995767,16.36170661499284,-9.825810634263322,1.0
-861.5880731869074,126.40595042283242,-46.2124353193844,20.02502755705956,-69.59249950906428,16.159397659496207,-53.16134403589247,20.37302034145744,-10.894910064463069,9.429245671566328,7.611648126447877,1.933906789313642,1.0
-709.2080291332392,53.50604202736123,-65.08779541033533,-49.768864280181646,-36.487652345989574,-14.439324844612422,-34.52896040746133,7.591861044329283,-1.4323748019411233,-6.486827065179185,27.557122266169564,9.146738874087285,1.0
-712.5515967815745,31.09860743005088,-61.263663573811485,-32.953522772192755,-24.758795833716633,11.46336552326548,-26.685492062656326,-15.995117717570636,5.523998567113786,3.872148244267521,15.9976572405928,1.738024305357686,1.0
-941.9748514846079,30.569407268219123,-31.343871498008284,-12.014069260181753,-75.95052450548096,-27.939119981988718,-49.205061993952086,-0.30741005490952666,-17.184725317932745,-10.876915208276772,-4.930130123155175,-16.442910995975208,1.0
-701.7668893568764,43.12107774212849,-64.50492811625408,-47.70793166124433,-35.601937874963575,2.7671789788545924,-20.578527331304983,-27.06811180349395,-3.6111707804676687,19.216258851703255,27.849768486341873,-1.467514012767665,1.0
-940.1069907859866,-36.9687806013942,-88.59958859101692,43.816417068836174,-70.51189789104792,15.761831701946832,-32.01705259176955,30.787436364231755,-5.154262883177044,11.923905838952727,-0.14071661076976316,-3.147470111245883,1.0
-1056.6191967402435,-2.68573199847204,-51.094731094199204,19.863551034784017,-43.212458540713456,16.111357432664047,-32.01413044016806,3.5849041326594695,-28.38435109573718,-6.539736809690416,-12.619577770310066,-14.11551771809593,1.0
-960.7922809817767,-50.31968869403902,-87.00468566453034,87.794349552585,-71.45499304357098,3.462174474757968,4.392176373975713,-2.861793399848009,-14.050640886386974,4.766951848883782,2.968740991467891,-2.410704261569979,1.0
-997.6205235437641,-71.45602229942125,-81.38890601171856,37.75763796643345,-63.619263311656475,-18.403112610654848,-23.584877158384813,-0.6606462989212578,-26.782382620343242,-3.339186330048586,4.003531487959664,-18.305662252166215,1.0
-1032.143219977574,-20.079229730704782,-62.30414642274069,27.633424217902835,-43.88140284913668,9.67545496856775,-33.207844810017775,5.1407124442117285,-19.76640484591323,-8.389087440752611,-21.62630730271985,-19.53762481231648,1.0
-1067.7944222521453,2.3578651139736424,-77.78986059329365,56.0564554130559,-69.28949082201433,37.577565980674066,-29.532366156117767,13.259270165659363,-33.60890097744107,4.577694657443814,-28.8171761437091,-6.668334413654073,1.0
-1035.5438683979876,-29.695977639761345,-75.31463081646575,53.42381176709374,-43.43089824300857,-10.156498258580072,-19.51126001710798,3.425090782133114,-34.66839511298014,-5.59171811404664,-0.027325477134193643,-5.927076034784175,1.0
-1009.103714936637,-34.70710120626882,-92.60475205975752,51.915958932340544,-43.640752209645,-19.707854377300883,-26.232445135179486,1.6124705038477563,-22.598527563663012,-15.112893064627736,-8.309187422452103,-25.293022446310758,1.0
-854.821246513484,85.35816823608668,-65.3516413287841,-22.49814113230654,-61.716826796865135,13.61307022536079,-32.710098796361,9.179325666250495,-14.270131728799356,-12.574059697211196,16.8797139645597,3.06363624789316,1.0
-815.1901043641165,47.631731990422864,-35.42604824050312,-39.83592035685469,-55.59621948635701,-28.509244920743416,-10.23687940541934,7.961582967187514,7.396923621157033,14.280042267708222,14.748473109029645,-9.426379005355829,1.0
-578.6920145751895,70.80059753863685,-45.88002072357144,-21.262186548403093,-43.92409183302598,23.635788855158914,-45.17580237829936,-11.823495399192396,-0.6053169020799494,1.5835483798028531,32.65146904022188,12.401298940378995,1.0
-718.5062140798383,60.603610332780036,-12.439825072868434,-19.519247124831363,-76.43622392599184,5.453687833986326,-32.05311800041345,4.394361062326799,-15.812668458643712,-7.260362537572416,6.936128202878312,-4.308538677354065,1.0
-842.098964542688,20.647617935414953,-37.65263641278141,-12.040555211279692,-63.387524216673114,-8.614794864037425,-0.855689533101283,-16.721147842202573,-25.082661591688243,-6.953953365238428,6.297516507067315,0.9336725652358955,1.0
-947.7869317225803,49.040034776878855,-31.81172112440678,10.433119283062132,-80.53248491160393,12.461136338230489,-69.45915141513721,0.8010294598357495,-40.767698648776424,5.151515169731154,-6.4891346230170335,-9.777318192877535,1.0
-985.9418571443106,63.2632632619445,-26.655577331796763,37.907040909973986,-86.41103869283626,-4.19891394401365,-68.4104855836465,2.6933840003243956,-24.13475425619965,14.450926025291725,-2.9042222252906917,3.1713738373593463,1.0
-748.0256243038168,70.0558871784518,-67.7332448979002,-8.256449232182238,-67.38606095091585,12.668507735328726,-1.308960603585092,-0.2477028298634889,-14.091888448098297,4.954972109830144,8.845409235569207,-8.69199502710125,1.0
-975.9127063668099,45.12299176175862,-55.673221471253726,-10.9048705375211,-74.54380850294999,2.4164397408357896,-24.95884607926375,-1.0453538843019872,-10.109174960762095,13.632154297390057,27.057170420547337,10.977757002933968,1.0
-624.890549587124,66.34141093441937,-50.535441772608905,-37.2820327386913,-63.96917044734563,23.337662746131787,-31.961507053123512,13.101547631449426,3.6783149487167304,-6.725944313831869,27.29828329135328,10.036764877670306,1.0
-794.8338073286881,62.29728926156292,-0.6396881461689166,-39.67495116880597,-66.65272148461828,1.338043150035666,-44.17873631419188,-8.973959523392828,-12.79530747622048,-0.12274757893966015,-4.922431924008754,-8.322433199016597,1.0
-874.0253298413971,52.61517586057046,-7.119189043036297,-27.579559357382106,-60.3766977698977,-13.1550357492317,-50.016119160469145,-12.460205229620781,-4.254415771714778,6.2403498790127045,-1.3721746954042322,-18.407841275628243,1.0
-998.1520799733438,39.97328155157568,12.509129006663205,31.87217042231053,-46.85674568745322,5.366338983509818,-40.33345926114962,-21.937330975794104,-7.2322085555579765,-4.418964966613327,9.610612994464791,8.286866104487991,1.0
-1095.919815678698,-5.602803546598167,-68.44211217636212,67.4069888288963,-58.68413886752018,20.21465515016322,-30.130792301230873,21.078053248221444,-26.88660484189603,8.22801427740628,-17.727016056237694,-5.4140098761148225,1.0
-586.3409350313214,65.10217698355707,-63.78190991147618,-37.028041539428884,-63.45729322926564,32.98076413988499,-27.374687259206418,-5.853226763527035,9.399682023068799,8.754935854470354,10.447482387529021,-3.692333445455171,1.0
-970.5481825919136,19.055920490098227,-59.70511651350455,-37.03852621622812,-68.32801858010004,11.080948824755463,-41.07427657404591,11.76904943357962,-12.129546893719695,19.23939538565033,9.528414204391382,-0.23963929599942047,1.0
-535.4190630472464,49.861781698429965,-61.2930819904886,-42.529636281740835,-55.837733548056136,11.078834960733747,-20.474043557623403,-2.458486767187618,6.192242544234484,16.825219815114227,17.751897028937048,6.775361925147157,1.0
-710.1804286315229,94.14568100496473,-23.248861807013924,-39.719974673665035,-62.651361053600105,3.62518679310148,-25.96716547669743,-4.544876765748435,-5.429990051923454,11.352323627648975,12.970397202893416,-0.3258150156635726,1.0
-840.8362214895812,121.35283653629934,-47.272269057205705,-39.583365427043354,-37.494341938925345,11.740132722946464,-22.45381109564448,9.812239774770987,0.3475323602364755,11.70496314722299,13.668704524929144,-21.62486833656697,1.0
-951.0020411650767,-33.534276470932134,-76.23953142128835,3.619849706217865,-112.35298006713836,10.348895731345976,-25.276656631247498,-33.476597371445976,-10.750693374849302,-4.793959077286438,-15.480040036773678,-11.684160180254727,1.0
-995.5816938609682,-42.3901668246278,-39.131852726581315,76.12430057006941,-59.941065440051,9.70067421949711,-1.202991849042864,-0.7498245689764063,-16.063889337961513,10.741515262673826,-21.26320890477421,-20.611844483459002,1.0
-1009.124582497514,-78.06716538012518,-55.63694350102487,74.0672081252162,-32.94730712107445,-13.154529920946047,-22.311791920667893,-8.386594525428272,-7.081283263334998,-28.89721181288357,-24.583155783393927,7.655405279073916,1.0
