-1102.4415723270658,103.13809901696939,-36.94403142754166,-8.979465636961743,-88.86906811744285,6.995752162311742,-47.22670888094882,-7.615190024773282,-15.145186460964677,5.126002056930899,-3.9230793573447484,-8.70634530760093,-11.106261190353724,-6.415947173917868,15.072750873396725,-13.127494084803306,15.918728737840087,-2.8789629301134254,2.504095273950635,-0.16949850511419617,1.0
-1103.268779356339,107.32865592291725,-89.60326018323443,-7.0240770677728595,-81.33768360286047,37.857835304931314,-37.27216033495353,27.15773557919553,-27.70852516372614,8.532632705375725,17.32559159748273,8.933660695347232,-11.219806118440694,-31.343312212016688,3.605412568546775,-20.359654738018243,7.903515390016359,5.669077192282073,13.260528749267058,-10.030834071856273,1.0
-1017.3230520172098,74.71839078374089,-57.23693440244162,-33.15693654462953,-105.48552554744128,3.3758015816101077,-34.391616334939684,21.36135850174894,-2.6419374677053886,5.02351157973217,19.09752932277728,13.050013536643338,15.935681940056591,-2.641565427175378,1.7368213388838853,-7.501740897588569,-15.47043251797516,-9.907646733540105,7.811662818399313,-6.315643512992035,1.0
-1009.0839661379323,69.51705919842895,-37.87310280165729,-57.343393391290334,-58.613267818594714,-13.529331215015715,-20.651887592018184,3.8041662121836985,8.324590688544708,11.198313603088208,10.49473830714835,-6.023923823014329,2.9616174055009763,3.9333174523396064,10.275419717442423,-1.5321328871344706,-7.504781924585595,-15.801943556382348,-8.685812680338891,8.623094877382531,1.0
-736.5693152935902,92.19897876289423,-66.91640176631114,-21.630780944543282,-48.66771802262306,48.85310043655447,-62.048806121017336,-10.541716245235543,14.570030689716628,-1.8231047856602645,12.391962264130344,7.5887118760892935,19.347318041344856,-16.219742992288705,-6.634058374624146,-11.107972781032624,14.051942224490874,-17.525844438931287,-0.6938364562727917,6.25983816167688,1.0
-944.0404674617732,74.398930612171,-47.0725843299997,-56.46754176674723,-66.75876751725377,11.53772629260423,-17.026366985231796,-10.66973636729749,12.874046485692258,4.98251768077528,13.736205195322539,9.120324418175791,-6.754215342009343,-9.009665204544138,1.0680607477900121,-16.52323060256215,-11.313090791108705,-4.324051114929063,-0.9687274386156495,15.376000961058715,1.0
-1132.108729846137,43.32568983543061,-66.81819601353759,-23.69412163940803,-63.003368764561614,27.314608779762345,-10.44025532128517,9.739393970578881,1.2342697718026567,22.563662983671712,10.51619643653515,-0.8095599924759391,6.330089968306645,-11.220015305229527,14.292270799088401,-5.922025588162581,-0.91915330690136,-2.0952503613222335,-1.378598564589012,0.5542583433354162,1.0
-1158.5626840326345,10.589923629673445,-57.9790763666156,-20.526425685537433,-45.047733081429556,30.088985109403332,-21.403204589179175,6.674925987862348,-5.992277397177525,13.055519300065553,-1.6169940131285263,-11.80674851721963,-6.534894119211853,-10.713414203944762,3.014428592662391,-15.167205302568842,-5.287945620739688,-5.369614091665294,2.813150094420994,-2.7791660413268033,1.0
-1161.162318716787,33.30889803059233,-45.595754746485255,13.098962487193056,-43.34327807132587,24.651115508064755,-18.278185535724198,13.399223825609248,-13.111450824025457,2.5492356424662344,2.044470895269254,-14.300044821936975,1.005630467905644,-3.793619790591429,6.581129912029295,-17.93471320657892,2.1098681038493554,-5.15989635251959,-1.17148916946338,0.5741646167374851,1.0
-706.6862953074112,73.83460134083626,-96.93997778009154,-38.106543813034854,-66.44676826646428,41.51168838493853,-38.065945808773435,-7.867479157371765,-7.589122852233846,-3.6238082620150838,29.580454165087264,8.654223974254664,-3.2627781684422272,1.8434981161555024,12.201459259729642,-14.736999034798453,-3.792141118718126,-5.545825853316346,-0.2382043514963592,2.4958867526623556,1.0
